season,division,date,home,away,home_goals,away_goals,favorite_side,favorite_fair_probability,one_x_two_source,favorite_ah_line,favorite_ah_price,ah_source,ou_line,over_price,under_price,ou_source
2122,F1,2022-04-03,Metz,Monaco,1,2,A,0.6127089771016558,Bet365,-1.0,1.98,Bet365,2.5,1.97,1.85,Bet365
2122,F1,2022-04-03,Montpellier,Brest,1,2,H,0.45938871692314476,Bet365,-0.5,2.06,Bet365,2.5,1.81,2.02,Bet365
2122,D1,2022-04-03,Augsburg,Wolfsburg,3,0,A,0.3853233801417265,Bet365,-0.0,1.77,Bet365,2.5,2.11,1.75,Bet365
2122,SP1,2022-04-03,Betis,Osasuna,4,1,H,0.48438575630515057,Bet365,-0.5,1.98,Bet365,2.5,2.03,1.81,Bet365
2122,E0,2022-04-03,Tottenham,Newcastle,5,1,H,0.6330608858368493,Bet365,-1.0,1.86,Bet365,2.5,1.8,2.04,Bet365
2122,I1,2022-04-03,Sampdoria,Roma,0,1,A,0.5076241777765949,Bet365,-0.5,1.91,Bet365,2.5,1.88,1.94,Bet365
2122,SP1,2022-04-03,Granada,Vallecano,2,2,H,0.3646556646528696,Bet365,0.0,1.83,Bet365,2.5,2.22,1.66,Bet365
2122,SP1,2022-04-03,Valencia,Cadiz,0,0,H,0.5051986084632166,Bet365,-0.5,1.89,Bet365,2.5,2.29,1.63,Bet365
2122,I1,2022-04-03,Juventus,Inter,0,1,A,0.37159291508816467,Bet365,-0.0,1.85,Bet365,2.5,1.98,1.84,Bet365
2122,F1,2022-04-03,Paris SG,Lorient,5,1,H,0.8048532570762548,Bet365,-2.0,1.85,Bet365,2.5,1.37,3.1,Bet365
2122,SP1,2022-04-03,Barcelona,Sevilla,1,0,H,0.6494708015690919,Bet365,-1.0,1.78,Bet365,2.5,1.82,2.01,Bet365
2122,I1,2022-04-04,Verona,Genoa,1,0,H,0.5149542507344471,Bet365,-0.5,1.85,Bet365,2.5,2.03,1.8,Bet365
2122,E0,2022-04-04,Crystal Palace,Arsenal,3,0,A,0.48194263659490716,Bet365,-0.5,1.99,Bet365,2.5,2.13,1.73,Bet365
2122,E0,2022-04-06,Burnley,Everton,3,2,H,0.37373296397132943,Bet365,0.0,1.8,Bet365,2.5,2.25,1.66,Bet365
2122,D1,2022-04-08,Stuttgart,Dortmund,0,2,A,0.5165688056598099,Bet365,-0.5,1.85,Bet365,2.5,1.6,2.36,Bet365
2122,SP1,2022-04-08,Sevilla,Granada,4,2,H,0.6499278567542636,Bet365,-1.0,1.84,Bet365,2.5,2.1,1.75,Bet365
2122,I1,2022-04-09,Empoli,Spezia,0,0,H,0.47277611323483826,Bet365,-0.5,2.02,Bet365,2.5,1.83,2.0,Bet365
2122,D1,2022-04-09,Bayern Munich,Augsburg,1,0,H,0.8553578861062643,Bet365,-2.5,1.83,Bet365,2.5,1.21,4.34,Bet365
2122,E0,2022-04-09,Southampton,Chelsea,0,6,A,0.4980179251457308,Bet365,-0.5,1.94,Bet365,2.5,1.94,1.9,Bet365
2122,E0,2022-04-09,Watford,Leeds,0,3,A,0.37203469292076885,Bet365,-0.0,1.9,Bet365,2.5,1.77,2.08,Bet365
2122,SP1,2022-04-09,Mallorca,Ath Madrid,1,0,A,0.4920204195851636,Bet365,-0.5,1.96,Bet365,2.5,2.33,1.62,Bet365
2122,I1,2022-04-09,Inter,Verona,2,0,H,0.7033996983984576,Bet365,-1.5,2.04,Bet365,2.5,1.57,2.41,Bet365
2122,D1,2022-04-09,Hertha,Union Berlin,1,4,A,0.3702108861676344,Bet365,-0.0,1.85,Bet365,2.5,2.19,1.69,Bet365
2122,I1,2022-04-09,Cagliari,Juventus,1,2,A,0.5978150920493628,Bet365,-1.0,2.07,Bet365,2.5,2.0,1.83,Bet365
2122,F1,2022-04-09,Clermont,Paris SG,1,6,A,0.7144005456228382,Bet365,-1.5,1.94,Bet365,2.5,1.5,2.58,Bet365
2122,I1,2022-04-10,Genoa,Lazio,1,4,A,0.5007756821144123,Bet365,-0.5,1.93,Bet365,2.5,2.01,1.83,Bet365
2122,F1,2022-04-10,Bordeaux,Metz,3,1,H,0.48798754984923637,Bet365,-0.5,1.96,Bet365,2.5,2.16,1.71,Bet365
2122,SP1,2022-04-10,Osasuna,Alaves,1,0,H,0.4884504559476592,Bet365,-0.5,1.96,Bet365,2.5,2.33,1.62,Bet365
2122,F1,2022-04-10,Brest,Nantes,1,1,H,0.3682031278101731,Bet365,0.0,1.86,Bet365,2.5,2.18,1.69,Bet365
2122,F1,2022-04-10,Monaco,Troyes,2,1,H,0.7087100542959346,Bet365,-1.5,2.02,Bet365,2.5,1.77,2.07,Bet365
2122,E0,2022-04-10,Brentford,West Ham,2,0,H,0.35739344009428925,Bet365,0.0,1.91,Bet365,2.5,2.07,1.77,Bet365
2122,E0,2022-04-10,Norwich,Burnley,2,0,A,0.37531047104448995,Bet365,-0.0,1.83,Bet365,2.5,2.31,1.62,Bet365
2122,SP1,2022-04-10,Espanol,Celta,1,0,A,0.3519940638850436,Bet365,-0.0,1.92,Bet365,2.5,2.23,1.67,Bet365
2122,E0,2022-04-10,Man City,Liverpool,2,2,H,0.4664554415610542,Bet365,-0.5,2.04,Bet365,2.5,1.7,2.18,Bet365
2122,I1,2022-04-10,Roma,Salernitana,2,1,H,0.7492154902291299,Bet365,-1.5,1.86,Bet365,2.5,1.61,2.34,Bet365
2122,SP1,2022-04-10,Elche,Sociedad,1,2,A,0.4725846519606796,Bet365,-0.5,2.06,Bet365,2.5,2.21,1.68,Bet365
2122,F1,2022-04-10,Strasbourg,Lyon,1,1,H,0.3858941449700526,Bet365,0.0,1.8,Bet365,2.5,1.87,1.95,Bet365
2122,I1,2022-04-10,Torino,Milan,0,0,A,0.4961021963305661,Bet365,-0.5,1.92,Bet365,2.5,2.11,1.75,Bet365
2122,F1,2022-04-10,Marseille,Montpellier,2,0,H,0.6244822275409236,Bet365,-1.0,1.92,Bet365,2.5,1.77,2.07,Bet365
2122,I1,2022-04-15,Spezia,Inter,1,3,A,0.7304318119340124,Bet365,-1.5,1.92,Bet365,2.5,1.63,2.3,Bet365
2122,I1,2022-04-15,Milan,Genoa,2,0,H,0.7243441426689924,Bet365,-1.5,2.0,Bet365,2.5,1.82,2.01,Bet365
2122,E0,2022-04-16,Tottenham,Brighton,0,1,H,0.623102409290835,Bet365,-1.0,1.93,Bet365,2.5,1.87,1.95,Bet365
2122,SP1,2022-04-16,Elche,Mallorca,3,0,H,0.3575902608248747,Bet365,0.0,1.88,Bet365,2.5,2.43,1.57,Bet365
2122,I1,2022-04-16,Sampdoria,Salernitana,1,2,H,0.5227621284774127,Bet365,-0.5,1.84,Bet365,2.5,1.84,1.98,Bet365
2122,D1,2022-04-16,Augsburg,Hertha,0,1,H,0.4966391861675799,Bet365,-0.5,1.94,Bet365,2.5,1.9,1.93,Bet365
2122,D1,2022-04-16,Dortmund,Wolfsburg,6,1,H,0.6267919552979093,Bet365,-1.0,1.86,Bet365,2.5,1.55,2.46,Bet365
2122,D1,2022-04-16,Mainz,Stuttgart,0,0,H,0.47701895059233895,Bet365,-0.5,1.99,Bet365,2.5,1.9,1.92,Bet365
2122,E0,2022-04-16,Southampton,Arsenal,1,0,A,0.49263721552878187,Bet365,-0.5,1.97,Bet365,2.5,1.88,1.95,Bet365
2122,E0,2022-04-16,Watford,Brentford,1,2,A,0.37102604871180306,Bet365,-0.0,1.84,Bet365,2.5,2.12,1.74,Bet365
2122,SP1,2022-04-16,Alaves,Vallecano,1,0,H,0.35332848586131677,Bet365,0.0,1.9,Bet365,2.5,2.32,1.62,Bet365
2122,I1,2022-04-16,Fiorentina,Venezia,1,0,H,0.7041986209971298,Bet365,-1.5,2.05,Bet365,2.5,1.67,2.22,Bet365
2122,D1,2022-04-16,MGladbach,FC Koln,1,3,H,0.4786235662148071,Bet365,-0.5,1.98,Bet365,2.5,1.59,2.37,Bet365
2122,I1,2022-04-16,Juventus,Bologna,1,1,H,0.7106937883106235,Bet365,-1.5,2.0,Bet365,2.5,1.81,2.02,Bet365
2122,F1,2022-04-16,Lille,Lens,1,2,H,0.4683173155237009,Bet365,-0.5,2.02,Bet365,2.5,2.03,1.8,Bet365
2122,F1,2022-04-17,Metz,Clermont,1,1,A,0.35346287188583403,Bet365,-0.0,1.93,Bet365,2.5,2.24,1.65,Bet365
2122,F1,2022-04-17,Nantes,Angers,1,1,H,0.4872045321351827,Bet365,-0.5,1.95,Bet365,2.5,2.21,1.67,Bet365
2122,F1,2022-04-17,Troyes,Strasbourg,1,1,A,0.46489655701137933,Bet365,-0.5,2.05,Bet365,2.5,2.18,1.69,Bet365
2122,D1,2022-04-17,Bielefeld,Bayern Munich,0,3,A,0.8057208332241189,Bet365,-2.0,1.84,Bet365,2.5,1.32,3.39,Bet365
2122,SP1,2022-04-17,Ath Bilbao,Celta,0,2,H,0.5232046897899365,Bet365,-0.5,1.75,Bet365,2.5,2.18,1.69,Bet365
2122,F1,2022-04-17,Paris SG,Marseille,2,1,H,0.7008055855728478,Bet365,-1.5,1.97,Bet365,2.5,1.43,2.79,Bet365
2122,I1,2022-04-18,Napoli,Roma,1,1,H,0.500755564631407,Bet365,-0.5,1.91,Bet365,2.5,1.85,1.97,Bet365
2122,I1,2022-04-18,Atalanta,Verona,1,2,H,0.5908567222453356,Bet365,-1.0,2.08,Bet365,2.5,1.66,2.23,Bet365
2122,SP1,2022-04-19,Mallorca,Alaves,2,1,H,0.4812056834670243,Bet365,-0.5,1.98,Bet365,2.5,2.46,1.56,Bet365
2122,E0,2022-04-19,Liverpool,Man United,4,0,H,0.6848613665636611,Bet365,-1.5,2.02,Bet365,2.5,1.5,2.6,Bet365
2122,SP1,2022-04-19,Betis,Elche,0,1,H,0.6213971665852468,Bet365,-1.0,1.95,Bet365,2.5,1.81,2.03,Bet365
2122,I1,2022-04-20,Udinese,Salernitana,0,1,H,0.6322197833128662,Bet365,-1.0,1.88,Bet365,2.5,1.72,2.13,Bet365
2122,SP1,2022-04-20,Ath Madrid,Granada,0,0,H,0.7351098461712833,Bet365,-1.5,1.95,Bet365,2.5,1.74,2.12,Bet365
2122,F1,2022-04-20,Monaco,Nice,1,0,H,0.5116714841024619,Bet365,-0.5,1.9,Bet365,2.5,1.82,2.01,Bet365
2122,E0,2022-04-20,Chelsea,Arsenal,2,4,H,0.5142414437406005,Bet365,-0.5,1.88,Bet365,2.5,2.04,1.8,Bet365
2122,E0,2022-04-20,Man City,Brighton,3,0,H,0.8030348681147114,Bet365,-2.0,2.07,Bet365,2.5,1.63,2.3,Bet365
2122,F1,2022-04-20,Strasbourg,Rennes,2,1,H,0.368767369463142,Bet365,0.0,1.91,Bet365,2.5,1.93,1.89,Bet365
2122,E0,2022-04-21,Burnley,Southampton,2,0,A,0.3688610363193848,Bet365,-0.0,1.92,Bet365,2.5,1.95,1.88,Bet365
2122,I1,2022-04-23,Venezia,Atalanta,1,3,A,0.6438033382458785,Bet365,-1.0,1.82,Bet365,2.5,1.64,2.27,Bet365
2122,D1,2022-04-23,Ein Frankfurt,Hoffenheim,2,2,H,0.3800331600955565,Bet365,0.0,1.92,Bet365,2.5,1.52,2.54,Bet365
2122,D1,2022-04-23,FC Koln,Bielefeld,3,1,H,0.6254593043740877,Bet365,-1.0,1.9,Bet365,2.5,1.76,2.09,Bet365
2122,D1,2022-04-23,Freiburg,MGladbach,3,3,H,0.5184541674967584,Bet365,-0.5,1.85,Bet365,2.5,1.59,2.37,Bet365
2122,D1,2022-04-23,Greuther Furth,Leverkusen,1,4,A,0.706634141167736,Bet365,-1.5,2.0,Bet365,2.5,1.53,2.53,Bet365
2122,D1,2022-04-23,RB Leipzig,Union Berlin,1,2,H,0.6242458504816606,Bet365,-1.0,2.0,Bet365,2.5,1.95,1.87,Bet365
2122,E0,2022-04-23,Leicester,Aston Villa,0,0,A,0.37871749944141964,Bet365,-0.0,1.84,Bet365,2.5,1.83,2.01,Bet365
2122,E0,2022-04-23,Man City,Watford,5,1,H,0.8647001740577008,Bet365,-2.5,1.98,Bet365,2.5,1.38,3.03,Bet365
2122,F1,2022-04-23,Lyon,Montpellier,5,2,H,0.7087547405835223,Bet365,-1.5,1.96,Bet365,2.5,1.43,2.81,Bet365
2122,I1,2022-04-23,Inter,Roma,3,1,H,0.586975193520508,Bet365,-1.0,2.02,Bet365,2.5,1.74,2.11,Bet365
2122,E0,2022-04-23,Brentford,Tottenham,0,0,A,0.5137551064463057,Bet365,-0.5,1.86,Bet365,2.5,1.86,1.97,Bet365
2122,D1,2022-04-23,Bayern Munich,Dortmund,3,1,H,0.6953774031730008,Bet365,-1.5,1.94,Bet365,2.5,1.25,3.93,Bet365
2122,F1,2022-04-23,St Etienne,Monaco,1,4,A,0.5225467289719625,Bet365,-0.5,1.8,Bet365,2.5,1.83,2.0,Bet365
2122,I1,2022-04-24,Salernitana,Fiorentina,2,1,A,0.5841309153815365,Bet365,-1.0,2.05,Bet365,2.5,1.77,2.07,Bet365
2122,F1,2022-04-24,Metz,Brest,0,1,A,0.3747825147889944,Bet365,-0.0,1.82,Bet365,2.5,2.19,1.68,Bet365
2122,F1,2022-04-24,Nice,Troyes,1,0,H,0.5871158257337952,Bet365,-1.0,2.05,Bet365,2.5,1.97,1.85,Bet365
2122,I1,2022-04-24,Bologna,Udinese,2,2,A,0.3776748560566842,Bet365,-0.0,1.83,Bet365,2.5,1.94,1.88,Bet365
2122,I1,2022-04-24,Empoli,Napoli,3,2,A,0.5921802420501584,Bet365,-1.0,2.04,Bet365,2.5,1.63,2.29,Bet365
2122,E0,2022-04-24,Burnley,Wolves,1,0,H,0.35474389091184644,Bet365,0.0,1.87,Bet365,2.5,2.39,1.59,Bet365
2122,E0,2022-04-24,Chelsea,West Ham,1,0,H,0.6292565601931328,Bet365,-1.0,1.88,Bet365,2.5,1.81,2.03,Bet365
2122,E0,2022-04-24,Liverpool,Everton,2,0,H,0.8077598461409816,Bet365,-2.0,1.96,Bet365,2.5,1.44,2.77,Bet365
2122,F1,2022-04-24,Reims,Marseille,0,1,A,0.46844366278399263,Bet365,-0.5,2.07,Bet365,2.5,2.18,1.69,Bet365
2122,SP1,2022-04-24,Barcelona,Vallecano,0,1,H,0.7356764826324274,Bet365,-1.5,1.87,Bet365,2.5,1.52,2.52,Bet365
2122,E0,2022-04-25,Crystal Palace,Leeds,0,0,H,0.4611222495933746,Bet365,-0.5,2.05,Bet365,2.5,1.83,2.0,Bet365
2122,I1,2022-04-27,Atalanta,Torino,4,4,H,0.6001037370773604,Bet365,-1.0,2.04,Bet365,2.5,1.78,2.06,Bet365
2122,D1,2022-04-29,Union Berlin,Greuther Furth,1,1,H,0.7594742096308664,Bet365,-1.5,1.84,Bet365,2.5,1.77,2.08,Bet365
2122,F1,2022-04-29,Strasbourg,Paris SG,3,3,A,0.48691485953843366,Bet365,-0.5,1.97,Bet365,2.5,1.66,2.24,Bet365
2122,I1,2022-04-30,Cagliari,Verona,1,2,H,0.3776758649934821,Bet365,0.0,1.84,Bet365,2.5,1.96,1.86,Bet365
2122,D1,2022-04-30,Augsburg,FC Koln,1,4,A,0.38171988006327373,Bet365,-0.0,1.84,Bet365,2.5,1.81,2.02,Bet365
2122,D1,2022-04-30,Bielefeld,Hertha,1,1,H,0.36229018000738616,Bet365,0.0,1.87,Bet365,2.5,2.07,1.77,Bet365
2122,D1,2022-04-30,Dortmund,Bochum,3,4,H,0.7034131491130495,Bet365,-1.5,2.01,Bet365,2.5,1.44,2.8,Bet365
2122,D1,2022-04-30,Mainz,Bayern Munich,3,1,A,0.6275064973482367,Bet365,-1.0,1.77,Bet365,2.5,1.41,2.93,Bet365
2122,D1,2022-04-30,Stuttgart,Wolfsburg,1,1,H,0.46854438209297744,Bet365,-0.5,2.05,Bet365,2.5,1.77,2.07,Bet365
2122,E0,2022-04-30,Watford,Burnley,1,2,H,0.3591679063105436,Bet365,0.0,1.94,Bet365,2.5,2.07,1.78,Bet365
2122,E0,2022-04-30,Wolves,Brighton,0,3,H,0.3494427505624443,Bet365,0.0,1.92,Bet365,2.5,2.49,1.54,Bet365
2122,SP1,2022-04-30,Real Madrid,Espanol,4,0,H,0.6367130239294628,Bet365,-1.0,1.82,Bet365,2.5,1.66,2.22,Bet365
2122,I1,2022-04-30,Sampdoria,Genoa,1,0,A,0.3495627207949219,Bet365,-0.0,1.94,Bet365,2.5,2.18,1.69,Bet365
2122,E0,2022-04-30,Leeds,Man City,0,4,A,0.7357688279020143,Bet365,-1.5,1.85,Bet365,2.5,1.47,2.68,Bet365
2122,D1,2022-04-30,Hoffenheim,Freiburg,3,4,H,0.3869511055745874,Bet365,0.0,1.84,Bet365,2.5,1.65,2.26,Bet365
2122,F1,2022-04-30,Rennes,St Etienne,2,0,H,0.720348280466912,Bet365,-1.5,1.94,Bet365,2.5,1.51,2.57,Bet365
2122,SP1,2022-04-30,Ath Bilbao,Ath Madrid,2,0,A,0.37277262723136717,Bet365,-0.0,1.81,Bet365,2.5,2.41,1.57,Bet365
2122,I1,2022-05-01,Juventus,Venezia,2,1,H,0.7912916981499688,Bet365,-2.0,2.06,Bet365,2.5,1.53,2.52,Bet365
2122,SP1,2022-05-01,Elche,Osasuna,1,1,A,0.3580223254922627,Bet365,-0.0,1.91,Bet365,2.5,2.32,1.62,Bet365
2122,I1,2022-05-01,Empoli,Torino,1,3,A,0.37598111537326645,Bet365,-0.0,1.86,Bet365,2.5,1.81,2.02,Bet365
2122,I1,2022-05-01,Milan,Fiorentina,1,0,H,0.5825242718446602,Bet365,-1.0,2.05,Bet365,2.5,1.79,2.05,Bet365
2122,SP1,2022-05-01,Granada,Celta,1,1,A,0.3647166034597339,Bet365,-0.0,1.87,Bet365,2.5,2.11,1.74,Bet365
2122,F1,2022-05-01,Bordeaux,Nice,0,1,A,0.47221700226947483,Bet365,-0.5,2.05,Bet365,2.5,1.77,2.06,Bet365
2122,I1,2022-05-01,Udinese,Inter,1,2,A,0.6160576329724894,Bet365,-1.0,1.93,Bet365,2.5,1.65,2.26,Bet365
2122,SP1,2022-05-01,Barcelona,Mallorca,2,1,H,0.7261144372362957,Bet365,-1.5,1.91,Bet365,2.5,1.52,2.54,Bet365
2122,SP1,2022-05-02,Getafe,Betis,0,0,A,0.3503585564328769,Bet365,-0.0,1.92,Bet365,2.5,2.39,1.58,Bet365
2122,I1,2022-05-06,Inter,Empoli,4,2,H,0.8412115473271047,Bet365,-2.5,2.05,Bet365,2.5,1.27,3.75,Bet365
2122,F1,2022-05-06,Lille,Monaco,1,2,A,0.48755922115938205,Bet365,-0.5,1.97,Bet365,2.5,1.8,2.04,Bet365
2122,SP1,2022-05-07,Mallorca,Granada,2,6,H,0.47570664387680817,Bet365,-0.5,2.02,Bet365,2.5,2.19,1.69,Bet365
2122,I1,2022-05-07,Torino,Napoli,0,1,A,0.4675017317016856,Bet365,-0.5,2.07,Bet365,2.5,1.79,2.05,Bet365
2122,D1,2022-05-07,FC Koln,Wolfsburg,0,1,H,0.5932580460622497,Bet365,-1.0,2.01,Bet365,2.5,1.53,2.52,Bet365
2122,D1,2022-05-07,Freiburg,Union Berlin,1,4,H,0.49241973585126253,Bet365,-0.5,1.95,Bet365,2.5,1.77,2.08,Bet365
2122,D1,2022-05-07,Greuther Furth,Dortmund,1,3,A,0.7318146727676361,Bet365,-1.5,1.77,Bet365,2.5,1.37,3.13,Bet365
2122,SP1,2022-05-07,Ath Bilbao,Valencia,0,0,H,0.6135107354135668,Bet365,-1.0,1.99,Bet365,2.5,2.0,1.83,Bet365
2122,SP1,2022-05-07,Celta,Alaves,4,0,H,0.5017751874551193,Bet365,-0.5,1.9,Bet365,2.5,2.23,1.67,Bet365
2122,E0,2022-05-07,Brighton,Man United,4,0,A,0.3761559610097475,Bet365,-0.0,1.86,Bet365,2.5,1.93,1.9,Bet365
2122,D1,2022-05-07,Hertha,Mainz,1,2,H,0.38545451700845235,Bet365,0.0,1.81,Bet365,2.5,1.86,1.98,Bet365
2122,SP1,2022-05-08,Getafe,Vallecano,0,0,H,0.45491925327669164,Bet365,-0.5,2.08,Bet365,2.5,2.74,1.45,Bet365
2122,F1,2022-05-08,Clermont,Montpellier,2,1,H,0.5032072505254865,Bet365,-0.5,1.91,Bet365,2.5,1.73,2.12,Bet365
2122,E0,2022-05-08,Leicester,Everton,1,2,H,0.36851686934043676,Bet365,0.0,1.89,Bet365,2.5,1.98,1.85,Bet365
2122,F1,2022-05-08,Lorient,Marseille,0,3,A,0.5038342235316802,Bet365,-0.5,1.9,Bet365,2.5,1.8,2.04,Bet365
2122,E0,2022-05-08,Man City,Newcastle,5,0,H,0.817382618629942,Bet365,-2.0,1.86,Bet365,2.5,1.48,2.68,Bet365
2122,D1,2022-05-08,Bayern Munich,Stuttgart,2,2,H,0.7694891238749967,Bet365,-2.0,2.04,Bet365,2.5,1.3,3.52,Bet365
2122,F1,2022-05-08,Paris SG,Troyes,2,2,H,0.8166407225576899,Bet365,-2.0,1.75,Bet365,2.5,1.39,2.96,Bet365
2122,SP1,2022-05-11,Osasuna,Getafe,1,1,H,0.360909229010258,Bet365,0.0,1.82,Bet365,2.5,2.78,1.45,Bet365
2122,F1,2022-05-11,Nice,St Etienne,4,2,H,0.598607235808577,Bet365,-1.0,2.04,Bet365,2.5,1.83,2.0,Bet365
2122,SP1,2022-05-11,Sevilla,Mallorca,0,0,H,0.5917296713470143,Bet365,-1.0,2.13,Bet365,2.5,2.07,1.77,Bet365
2122,E0,2022-05-11,Watford,Everton,0,0,A,0.5135792115211993,Bet365,-0.5,1.87,Bet365,2.5,1.91,1.92,Bet365
2122,D1,2022-05-14,Augsburg,Greuther Furth,2,1,H,0.6078442286575955,Bet365,-1.0,1.92,Bet365,2.5,1.39,2.95,Bet365
2122,D1,2022-05-14,Leverkusen,Freiburg,2,1,H,0.39963942307692313,Bet365,0.0,1.85,Bet365,2.5,1.4,2.95,Bet365
2122,D1,2022-05-14,MGladbach,Hoffenheim,5,1,H,0.4703726328649969,Bet365,-0.5,2.02,Bet365,2.5,1.23,4.16,Bet365
2122,D1,2022-05-14,Wolfsburg,Bayern Munich,2,2,A,0.6191191276599375,Bet365,-1.0,1.85,Bet365,2.5,1.22,4.27,Bet365
2122,I1,2022-05-14,Udinese,Spezia,2,3,H,0.5156059113300493,Bet365,-0.5,1.85,Bet365,2.5,1.69,2.18,Bet365
2122,SP1,2022-05-14,Espanol,Valencia,1,1,H,0.3757476846533516,Bet365,0.0,1.85,Bet365,2.5,1.98,1.85,Bet365
2122,F1,2022-05-14,Metz,Angers,1,0,H,0.4879159467532195,Bet365,-0.5,1.95,Bet365,2.5,1.8,2.04,Bet365
2122,F1,2022-05-14,Montpellier,Paris SG,0,4,A,0.6936860487134351,Bet365,-1.5,1.97,Bet365,2.5,1.32,3.34,Bet365
2122,F1,2022-05-14,Rennes,Marseille,2,0,H,0.4726323370543753,Bet365,-0.5,2.02,Bet365,2.5,1.69,2.17,Bet365
2122,I1,2022-05-15,Bologna,Sassuolo,1,3,H,0.3878138518142213,Bet365,0.0,1.87,Bet365,2.5,1.43,2.78,Bet365
2122,E0,2022-05-15,Tottenham,Burnley,1,0,H,0.715772932626203,Bet365,-1.5,2.01,Bet365,2.5,1.58,2.39,Bet365
2122,E0,2022-05-15,Aston Villa,Crystal Palace,1,1,H,0.4655981616703942,Bet365,-0.5,2.03,Bet365,2.5,1.89,1.94,Bet365
2122,E0,2022-05-15,Leeds,Brighton,1,1,A,0.3677815475282046,Bet365,-0.0,1.92,Bet365,2.5,1.84,1.99,Bet365
2122,E0,2022-05-15,Watford,Leicester,1,5,A,0.4756609746942129,Bet365,-0.5,2.01,Bet365,2.5,1.77,2.08,Bet365
2122,E0,2022-05-15,West Ham,Man City,2,2,A,0.6955702734386742,Bet365,-1.5,2.09,Bet365,2.5,1.54,2.47,Bet365
2122,SP1,2022-05-15,Ath Bilbao,Osasuna,2,0,H,0.6174327653288886,Bet365,-1.0,1.98,Bet365,2.5,1.98,1.84,Bet365
2122,SP1,2022-05-15,Betis,Granada,2,0,H,0.6350370299806598,Bet365,-1.0,1.84,Bet365,2.5,1.7,2.17,Bet365
2122,I1,2022-05-16,Sampdoria,Fiorentina,4,1,A,0.5034708570034031,Bet365,-0.5,1.94,Bet365,2.5,1.75,2.08,Bet365
2122,E0,2022-05-16,Newcastle,Arsenal,2,0,A,0.5089121081745543,Bet365,-0.5,1.87,Bet365,2.5,1.85,1.97,Bet365
2122,E0,2022-05-17,Southampton,Liverpool,1,2,A,0.7040431094445821,Bet365,-1.5,1.97,Bet365,2.5,1.44,2.79,Bet365
2122,E0,2022-05-19,Everton,Crystal Palace,3,2,H,0.4924386890771209,Bet365,-0.5,1.94,Bet365,2.5,2.04,1.79,Bet365
2122,E0,2022-05-19,Aston Villa,Burnley,1,1,H,0.4695063268579577,Bet365,-0.5,2.03,Bet365,2.5,1.95,1.87,Bet365
2122,SP1,2022-05-20,Vallecano,Levante,2,4,H,0.5083936762206338,Bet365,-0.5,1.88,Bet365,2.5,1.55,2.44,Bet365
2122,SP1,2022-05-21,Valencia,Celta,2,0,A,0.3644287752741553,Bet365,-0.0,1.9,Bet365,2.5,2.03,1.8,Bet365
2122,I1,2022-05-21,Atalanta,Empoli,0,1,H,0.7830637104211498,Bet365,-2.0,1.93,Bet365,2.5,1.26,3.79,Bet365
2122,F1,2022-05-21,Angers,Montpellier,2,0,H,0.47227887602066915,Bet365,-0.5,2.02,Bet365,2.5,1.64,2.26,Bet365
2122,F1,2022-05-21,Brest,Bordeaux,2,4,H,0.48937059284408463,Bet365,-0.5,1.96,Bet365,2.5,1.5,2.59,Bet365
2122,F1,2022-05-21,Marseille,Strasbourg,4,0,H,0.46649268439640373,Bet365,-0.5,2.04,Bet365,2.5,1.74,2.11,Bet365
2122,F1,2022-05-21,Nantes,St Etienne,1,1,H,0.3701784957377667,Bet365,0.0,1.91,Bet365,2.5,1.6,2.35,Bet365
2122,F1,2022-05-21,Reims,Nice,2,3,A,0.5158786753121839,Bet365,-0.5,1.87,Bet365,2.5,1.7,2.17,Bet365
2122,I1,2022-05-22,Spezia,Napoli,0,3,A,0.626633816148269,Bet365,-1.0,1.85,Bet365,2.5,1.46,2.69,Bet365
2122,E0,2022-05-22,Arsenal,Everton,5,1,H,0.702409035334297,Bet365,-1.5,2.04,Bet365,2.5,1.57,2.42,Bet365
2122,E0,2022-05-22,Brentford,Leeds,1,2,H,0.3992403685506491,Bet365,0.0,1.77,Bet365,2.5,1.6,2.36,Bet365
2122,E0,2022-05-22,Chelsea,Watford,2,1,H,0.8232803086664169,Bet365,-2.0,1.84,Bet365,2.5,1.44,2.78,Bet365
2122,E0,2022-05-22,Leicester,Southampton,4,1,H,0.5118891704235085,Bet365,-0.5,1.87,Bet365,2.5,1.58,2.39,Bet365
2122,E0,2022-05-22,Liverpool,Wolves,3,1,H,0.8305159028299524,Bet365,-2.0,1.73,Bet365,2.5,1.43,2.82,Bet365
2122,E0,2022-05-22,Man City,Aston Villa,3,2,H,0.8295961532473655,Bet365,-2.0,1.84,Bet365,2.5,1.43,2.81,Bet365
2122,SP1,2022-05-22,Elche,Getafe,3,1,A,0.36448014850613714,Bet365,-0.0,1.79,Bet365,2.5,2.39,1.58,Bet365
2122,I1,2022-05-22,Inter,Sampdoria,3,0,H,0.8479429111164976,Bet365,-2.5,2.0,Bet365,2.5,1.27,3.73,Bet365
2122,SP1,2022-05-22,Alaves,Cadiz,0,1,A,0.5130096102878478,Bet365,-0.5,1.86,Bet365,2.5,1.9,1.91,Bet365
2122,SP1,2022-05-22,Sevilla,Ath Bilbao,1,0,H,0.37994832902741893,Bet365,0.0,1.79,Bet365,2.5,2.11,1.74,Bet365
