season,division,date,home,away,result,open_h,open_d,open_a,close_h,close_d,close_a,open_source,close_source,fair_h,fair_d,fair_a,overround
1718,E0,2017-12-23,Brighton,Watford,H,2.62,3.2,3.0,,,,B365H/B365D/B365A,,0.37145952638910384,0.30413248723107883,0.3244079863798174,0.027512722646310328
1718,E0,2017-12-23,Burnley,Tottenham,A,7.0,4.2,1.55,,,,B365H/B365D/B365A,,0.13922155688622756,0.2320359281437126,0.62874251497006,0.026113671274961447
1718,E0,2017-12-23,Everton,Chelsea,D,6.0,3.89,1.66,,,,B365H/B365D/B365A,,0.16242007777168524,0.2505194001619824,0.5870605220663323,0.026145713961243544
1718,E0,2017-12-23,Leicester,Man United,D,4.5,3.6,1.9,,,,B365H/B365D/B365A,,0.21652421652421655,0.27065527065527073,0.5128205128205129,0.02631578947368407
1718,E0,2017-12-23,Man City,Bournemouth,H,1.12,11.0,23.0,,,,B365H/B365D/B365A,,0.869176858595575,0.08849800742064037,0.04232513398378452,0.027244494635799033
1718,E0,2017-12-23,Southampton,Huddersfield,D,1.61,3.89,6.5,,,,B365H/B365D/B365A,,0.6018389589864065,0.24909016040311424,0.14907088061047916,0.03203357500887405
1718,E0,2017-12-23,Stoke,West Brom,H,2.29,3.25,3.5,,,,B365H/B365D/B365A,,0.4239262088884748,0.29870492872449456,0.2773688623870306,0.030087816114017008
1718,E0,2017-12-23,Swansea,Crystal Palace,D,3.29,3.2,2.45,,,,B365H/B365D/B365A,,0.29664945040392,0.3049927161965303,0.3983578333995497,0.024614633087277404
1718,E0,2017-12-23,West Ham,Newcastle,A,2.1,3.39,3.89,,,,B365H/B365D/B365A,,0.46310987494337147,0.28688222341624786,0.2500079016403805,0.028245135668299337
1718,E0,2017-12-26,Bournemouth,West Ham,D,2.79,3.29,2.75,,,,B365H/B365D/B365A,,0.3493364634292312,0.296245815491658,0.3544177210791109,0.026010670485618892
1718,E0,2017-12-26,Chelsea,Brighton,H,1.19,7.5,17.0,,,,B365H/B365D/B365A,,0.8138903960933263,0.1291372761801411,0.05697232772653283,0.032492997198879436
1718,E0,2017-12-26,Huddersfield,Stoke,D,2.5,3.2,3.2,,,,B365H/B365D/B365A,,0.39024390243902446,0.30487804878048785,0.30487804878048785,0.02499999999999991
1718,E0,2017-12-26,Liverpool,Swansea,H,1.16,9.0,19.0,,,,B365H/B365D/B365A,,0.8403774326715158,0.10831531354432868,0.05130725378415569,0.02581165557572085
1718,E0,2017-12-26,Man United,Burnley,D,1.25,6.5,15.0,,,,B365H/B365D/B365A,,0.7839195979899497,0.1507537688442211,0.06532663316582914,0.020512820512820662
1718,E0,2017-12-26,Tottenham,Southampton,H,1.36,5.25,10.0,,,,B365H/B365D/B365A,,0.7168214090660842,0.18569087930092845,0.09748771163298746,0.025770308123249208
1718,E0,2017-12-26,Watford,Leicester,H,2.54,3.5,2.87,,,,B365H/B365D/B365A,,0.383034379671151,0.27797352124706387,0.3389920990817852,0.0278471288649893
1718,E0,2017-12-26,West Brom,Everton,D,2.54,3.2,3.1,,,,B365H/B365D/B365A,,0.3826865211017668,0.30375742612452744,0.31355605277370574,0.028781432562865028
1718,E0,2017-12-27,Newcastle,Man City,A,13.0,6.75,1.25,,,,B365H/B365D/B365A,,0.07504168982768206,0.14452473596442467,0.7804335742078933,0.025071225071225056
1718,E0,2017-12-28,Crystal Palace,Arsenal,A,4.5,4.0,1.8,,,,B365H/B365D/B365A,,0.21621621621621623,0.24324324324324326,0.5405405405405406,0.02777777777777768
1718,E0,2017-12-30,Bournemouth,Everton,H,2.37,3.29,3.29,,,,B365H/B365D/B365A,,0.40971357409713577,0.29514321295143214,0.29514321295143214,0.02984366383235204
1718,E0,2017-12-30,Chelsea,Stoke,H,1.16,8.5,19.0,,,,B365H/B365D/B365A,,0.8350568769389864,0.11396070320579109,0.050982419855222325,0.03234760328813935
1718,E0,2017-12-30,Huddersfield,Burnley,D,2.37,3.1,3.5,,,,B365H/B365D/B365A,,0.4095576022950325,0.31311339272233135,0.2773290049826363,0.030235859145617994
1718,E0,2017-12-30,Liverpool,Leicester,H,1.3,6.0,11.0,,,,B365H/B365D/B365A,,0.7491486946651532,0.1623155505107832,0.08853575482406358,0.02680652680652673
1718,E0,2017-12-30,Man United,Southampton,D,1.36,5.5,9.0,,,,B365H/B365D/B365A,,0.7151112395261485,0.17682750650101128,0.10806125397284022,0.028223410576351693
1718,E0,2017-12-30,Newcastle,Brighton,D,2.14,3.2,4.0,,,,B365H/B365D/B365A,,0.4537719795802609,0.30346001134429945,0.24276800907543958,0.029789719626168276
1718,E0,2017-12-30,Watford,Swansea,A,1.66,3.79,6.0,,,,B365H/B365D/B365A,,0.5832055273727026,0.25544094338751616,0.16135352923978105,0.03292854796494704
1718,E0,2017-12-31,Crystal Palace,Man City,D,11.0,6.5,1.28,,,,B365H/B365D/B365A,,0.088604898828541,0.14994675186368478,0.7614483493077742,0.026005244755244794
1718,E0,2017-12-31,West Brom,Arsenal,D,5.0,4.0,1.72,,,,B365H/B365D/B365A,,0.1939120631341601,0.2423900789177001,0.5636978579481398,0.0313953488372094
1718,E0,2018-01-01,Brighton,Bournemouth,D,2.37,3.2,3.39,,,,B365H/B365D/B365A,,0.4098797338502171,0.30356717788281706,0.28655308826696596,0.029426179007505215
1718,E0,2018-01-01,Burnley,Liverpool,A,7.5,4.5,1.5,,,,B365H/B365D/B365A,,0.13043478260869565,0.21739130434782608,0.6521739130434783,0.022222222222222143
1718,E0,2018-01-01,Everton,Man United,A,5.5,3.5,1.8,,,,B365H/B365D/B365A,,0.1777150916784203,0.27926657263751764,0.5430183356840621,0.023088023088023046
1718,E0,2018-01-01,Leicester,Huddersfield,H,1.66,3.79,6.0,,,,B365H/B365D/B365A,,0.5832055273727026,0.25544094338751616,0.16135352923978105,0.03292854796494704
1718,E0,2018-01-01,Stoke,Newcastle,A,2.29,3.29,3.5,,,,B365H/B365D/B365A,,0.4254713809068102,0.2961487727284484,0.2783798463647415,0.026346876202864244
1718,E0,2018-01-02,Man City,Watford,H,1.12,8.5,19.0,,,,B365H/B365D/B365A,,0.8398335933437338,0.11066042641705669,0.04950598023920957,0.0631357806280406
1718,E0,2018-01-02,Southampton,Crystal Palace,A,1.9,3.39,4.0,,,,B365H/B365D/B365A,,0.4912865475888554,0.2753523423064382,0.23336111010470634,0.07130104021114736
1718,E0,2018-01-02,Swansea,Tottenham,A,12.0,4.75,1.3,,,,B365H/B365D/B365A,,0.0783878133925738,0.1980323706759759,0.7235798159314504,0.0630904183535761
1718,E0,2018-01-02,West Ham,West Brom,H,1.9,3.39,4.09,,,,B365H/B365D/B365A,,0.49382236769466925,0.27677359841294147,0.22940403389238917,0.06579981771725985
1718,E0,2018-01-03,Arsenal,Chelsea,D,2.6,3.39,2.6,,,,B365H/B365D/B365A,,0.36140724946695096,0.27718550106609813,0.36140724946695096,0.06421601996823223
1718,E0,2018-01-04,Tottenham,West Ham,D,1.25,6.0,10.0,,,,B365H/B365D/B365A,,0.75,0.15625,0.09375,0.06666666666666665
1718,E0,2018-01-13,Chelsea,Leicester,D,1.3,5.75,12.0,,,,B365H/B365D/B365A,,0.7493890849850665,0.1694270974748846,0.08118381754004887,0.026477146042363398
1718,E0,2018-01-13,Crystal Palace,Burnley,H,2.0,3.29,4.5,,,,B365H/B365D/B365A,,0.4872469968734573,0.296198782293895,0.21655422083264766,0.026173590003377267
1718,E0,2018-01-13,Huddersfield,West Ham,A,2.62,3.1,3.1,,,,B365H/B365D/B365A,,0.37170263788968827,0.3141486810551559,0.3141486810551559,0.026840679635557585
1718,E0,2018-01-13,Newcastle,Swansea,D,1.95,3.39,4.5,,,,B365H/B365D/B365A,,0.4978704655602878,0.286385666030254,0.215743868409458,0.030027985780198385
1718,E0,2018-01-13,Tottenham,Everton,H,1.28,6.0,13.0,,,,B365H/B365D/B365A,,0.7623143080531665,0.1626270523846755,0.07505863956215794,0.024839743589743613
1718,E0,2018-01-13,Watford,Southampton,D,2.5,3.39,3.0,,,,B365H/B365D/B365A,,0.3889845094664372,0.2868617326448652,0.3241537578886976,0.02831858407079646
1718,E0,2018-01-13,West Brom,Brighton,H,2.14,3.0,4.33,,,,B365H/B365D/B365A,,0.45298888974131857,0.32313207468214056,0.2238790355765408,0.03156993517659168
1718,E0,2018-01-14,Bournemouth,Arsenal,H,4.75,4.2,1.75,,,,B365H/B365D/B365A,,0.20638820638820637,0.2334152334152334,0.5601965601965602,0.020050125313283207
1718,E0,2018-01-14,Liverpool,Man City,H,3.1,3.75,2.29,,,,B365H/B365D/B365A,,0.31442798821009466,0.2599271369203449,0.42564487486956043,0.025928534535380576
1718,E0,2018-01-15,Man United,Stoke,H,1.22,7.0,15.0,,,,B365H/B365D/B365A,,0.7964199029126214,0.13880461165048544,0.06477548543689321,0.02919594067135045
1718,E0,2018-01-20,Arsenal,Crystal Palace,H,1.5,4.75,7.0,,,,B365H/B365D/B365A,,0.6535626535626535,0.20638820638820637,0.14004914004914004,0.020050125313283207
1718,E0,2018-01-20,Brighton,Chelsea,A,6.5,3.89,1.61,,,,B365H/B365D/B365A,,0.14907088061047916,0.24909016040311424,0.6018389589864065,0.03203357500887405
1718,E0,2018-01-20,Burnley,Man United,A,7.5,3.89,1.57,,,,B365H/B365D/B365A,,0.12978432676757912,0.2502268510943042,0.6199888221381168,0.027345417232928826
1718,E0,2018-01-20,Everton,West Brom,D,2.14,3.2,4.0,,,,B365H/B365D/B365A,,0.4537719795802609,0.30346001134429945,0.24276800907543958,0.029789719626168276
1718,E0,2018-01-20,Leicester,Watford,H,1.85,3.89,4.33,,,,B365H/B365D/B365A,,0.5255329836789835,0.24993213876764,0.22453487755337637,0.028556831497990487
1718,E0,2018-01-20,Man City,Newcastle,H,1.12,10.0,26.0,,,,B365H/B365D/B365A,,0.8657432072456047,0.09696323921150773,0.037293553542887596,0.03131868131868121
1718,E0,2018-01-20,Stoke,Huddersfield,H,2.04,3.39,4.09,,,,B365H/B365D/B365A,,0.4760663775610057,0.2864824218951185,0.23745120054387575,0.029680106674948137
1718,E0,2018-01-20,West Ham,Bournemouth,D,2.0,3.6,4.0,,,,B365H/B365D/B365A,,0.4864864864864865,0.2702702702702703,0.24324324324324326,0.02777777777777768
1718,E0,2018-01-21,Southampton,Tottenham,D,5.75,4.09,1.64,,,,B365H/B365D/B365A,,0.1691484827928816,0.23780043424427125,0.5930510829628471,0.028167918545348947
1718,E0,2018-01-22,Swansea,Liverpool,H,12.0,5.75,1.3,,,,B365H/B365D/B365A,,0.08118381754004887,0.1694270974748846,0.7493890849850665,0.026477146042363398
1718,E0,2018-01-30,Huddersfield,Liverpool,A,12.0,5.75,1.3,,,,B365H/B365D/B365A,,0.08118381754004887,0.1694270974748846,0.7493890849850665,0.026477146042363398
1718,E0,2018-01-30,Swansea,Arsenal,H,7.0,4.59,1.5,,,,B365H/B365D/B365A,,0.13904877309906089,0.21205695243865497,0.6488942744622841,0.027388733271086263
1718,E0,2018-01-30,West Ham,Crystal Palace,D,3.1,3.25,2.54,,,,B365H/B365D/B365A,,0.3150282399633644,0.30048847504197834,0.3844832849946573,0.023973740255172737
1718,E0,2018-01-31,Chelsea,Bournemouth,A,1.28,6.5,11.0,,,,B365H/B365D/B365A,,0.7614483493077742,0.14994675186368478,0.088604898828541,0.026005244755244794
1718,E0,2018-01-31,Everton,Leicester,H,3.0,3.2,2.62,,,,B365H/B365D/B365A,,0.3244079863798174,0.30413248723107883,0.37145952638910384,0.027512722646310328
1718,E0,2018-01-31,Man City,West Brom,H,1.14,10.0,21.0,,,,B365H/B365D/B365A,,0.8559550012227929,0.0975788701393984,0.04646612863780875,0.024812030075187952
1718,E0,2018-01-31,Newcastle,Burnley,D,2.2,3.2,3.89,,,,B365H/B365D/B365A,,0.44384225914568926,0.3051415531626614,0.25101618769164946,0.02411486328581436
1718,E0,2018-01-31,Southampton,Brighton,D,1.75,3.5,6.0,,,,B365H/B365D/B365A,,0.5581395348837209,0.27906976744186046,0.16279069767441862,0.023809523809523725
1718,E0,2018-01-31,Stoke,Watford,D,2.25,3.5,3.39,,,,B365H/B365D/B365A,,0.43354343655796107,0.27870649493011784,0.2877500685119211,0.025143980896193296
1718,E0,2018-01-31,Tottenham,Man United,H,2.35,3.29,3.39,,,,B365H/B365D/B365A,,0.4153684579030282,0.2966917556450201,0.2879397864519517,0.024468533412235205
1718,E0,2018-02-03,Arsenal,Everton,H,1.3,5.75,12.0,,,,B365H/B365D/B365A,,0.7493890849850665,0.1694270974748846,0.08118381754004887,0.026477146042363398
1718,E0,2018-02-03,Bournemouth,Stoke,H,1.9,3.7,4.33,,,,B365H/B365D/B365A,,0.5122130571008376,0.263028326619349,0.22475861627981328,0.02753294196104461
1718,E0,2018-02-03,Brighton,West Ham,H,2.35,3.0,3.7,,,,B365H/B365D/B365A,,0.4134848202644813,0.3238964425405103,0.26261873719500833,0.029135518497220625
1718,E0,2018-02-03,Burnley,Man City,D,13.0,6.0,1.28,,,,B365H/B365D/B365A,,0.07505863956215794,0.1626270523846755,0.7623143080531665,0.024839743589743613
1718,E0,2018-02-03,Leicester,Swansea,D,1.8,3.6,5.25,,,,B365H/B365D/B365A,,0.5426356589147288,0.2713178294573644,0.18604651162790697,0.023809523809523725
1718,E0,2018-02-03,Man United,Huddersfield,H,1.16,8.5,19.0,,,,B365H/B365D/B365A,,0.8350568769389864,0.11396070320579109,0.050982419855222325,0.03234760328813935
1718,E0,2018-02-03,West Brom,Southampton,A,2.54,3.2,3.1,,,,B365H/B365D/B365A,,0.3826865211017668,0.30375742612452744,0.31355605277370574,0.028781432562865028
1718,E0,2018-02-04,Crystal Palace,Newcastle,D,2.04,3.39,4.2,,,,B365H/B365D/B365A,,0.4790455426356589,0.2882751937984496,0.23267926356589144,0.02327656726407379
1718,E0,2018-02-04,Liverpool,Tottenham,D,2.1,3.75,3.6,,,,B365H/B365D/B365A,,0.4665629860031104,0.26127527216174184,0.2721617418351478,0.02063492063492056
1718,E0,2018-02-05,Watford,Chelsea,H,6.25,4.0,1.61,,,,B365H/B365D/B365A,,0.15517137521836036,0.24245527377868803,0.6023733510029516,0.03111801242236023
1718,E0,2018-02-10,Everton,Crystal Palace,H,2.25,3.25,3.2,,,,B365H/B365D/B365A,,0.41746111389864526,0.28901154039136984,0.29352734570998495,0.06463675213675213
1718,E0,2018-02-10,Man City,Leicester,H,1.19,6.5,13.0,,,,B365H/B365D/B365A,,0.7845503922751962,0.14363307181653592,0.07181653590826796,0.07110536522301225
1718,E0,2018-02-10,Stoke,Brighton,D,2.2,3.2,3.39,,,,B365H/B365D/B365A,,0.4279965280517636,0.2942476130355875,0.2777558589126489,0.06203070528291765
1718,E0,2018-02-10,Swansea,Burnley,H,2.37,3.0,3.25,,,,B365H/B365D/B365A,,0.3969465648854962,0.313587786259542,0.2894656488549619,0.06296656929568312
1718,E0,2018-02-10,Tottenham,Arsenal,H,2.0,3.6,3.5,,,,B365H/B365D/B365A,,0.4701492537313433,0.2611940298507463,0.26865671641791045,0.06349206349206349
1718,E0,2018-02-10,West Ham,Watford,H,2.5,3.29,2.79,,,,B365H/B365D/B365A,,0.3765151297627886,0.28610572170424664,0.3373791485329647,0.06237430684925549
1718,E0,2018-02-11,Huddersfield,Bournemouth,H,3.25,3.2,2.25,,,,B365H/B365D/B365A,,0.28901154039136984,0.29352734570998495,0.41746111389864526,0.06463675213675213
1718,E0,2018-02-11,Newcastle,Man United,H,5.5,3.75,1.61,,,,B365H/B365D/B365A,,0.16998662631097347,0.24931371858942772,0.5806996550995988,0.0696028609072088
1718,E0,2018-02-11,Southampton,Liverpool,A,4.2,3.79,1.8,,,,B365H/B365D/B365A,,0.22514851485148513,0.2495049504950495,0.5253465346534654,0.05750303639485699
1718,E0,2018-02-12,Chelsea,West Brom,H,1.36,4.75,8.0,,,,B365H/B365D/B365A,,0.6866642573183954,0.19660281893747744,0.11673292374412723,0.07082043343653233
1718,E0,2018-02-24,Bournemouth,Newcastle,D,2.1,3.5,3.79,,,,B365H/B365D/B365A,,0.4642332190102891,0.27853993140617345,0.25722684958353753,0.025757004648825133
1718,E0,2018-02-24,Brighton,Swansea,H,2.14,3.25,4.0,,,,B365H/B365D/B365A,,0.45590040329651055,0.3001928809398562,0.24390671576363315,0.024982027318475986
1718,E0,2018-02-24,Burnley,Southampton,D,2.89,3.1,2.79,,,,B365H/B365D/B365A,,0.3369158314213259,0.31409250090568774,0.34899166767298634,0.02702434547506538
1718,E0,2018-02-24,Leicester,Stoke,D,1.72,3.89,5.25,,,,B365H/B365D/B365A,,0.5650424836691724,0.249838835966832,0.18511868036399554,0.028940948053759685
1718,E0,2018-02-24,Liverpool,West Ham,H,1.22,7.5,13.0,,,,B365H/B365D/B365A,,0.7958533997224717,0.12945881968818873,0.07468778058933966,0.02992854140395118
1718,E0,2018-02-24,Watford,Everton,H,2.25,3.39,3.5,,,,B365H/B365D/B365A,,0.4335434365579611,0.28775006851192114,0.2787064949301179,0.025143980896193074
1718,E0,2018-02-24,West Brom,Huddersfield,A,1.95,3.29,4.75,,,,B365H/B365D/B365A,,0.49919343246394404,0.29587452684033155,0.20493204069572438,0.027298196391141616
1718,E0,2018-02-25,Crystal Palace,Tottenham,A,7.5,4.5,1.5,,,,B365H/B365D/B365A,,0.13043478260869565,0.21739130434782608,0.6521739130434783,0.022222222222222143
1718,E0,2018-02-25,Man United,Chelsea,H,2.29,3.25,3.5,,,,B365H/B365D/B365A,,0.4239262088884748,0.29870492872449456,0.2773688623870306,0.030087816114017008
1718,E0,2018-03-01,Arsenal,Man City,A,4.5,4.0,1.72,,,,B365H/B365D/B365A,,0.21091354996934394,0.23727774371551194,0.5518087063151441,0.053617571059431546
1718,E0,2018-03-03,Burnley,Everton,H,2.5,3.1,3.29,,,,B365H/B365D/B365A,,0.3896614961412089,0.31424314204936193,0.2960953618094292,0.026532012942445338
1718,E0,2018-03-03,Leicester,Bournemouth,D,1.85,3.75,4.5,,,,B365H/B365D/B365A,,0.5250875145857643,0.2590431738623104,0.21586931155192535,0.029429429429429277
1718,E0,2018-03-03,Liverpool,Newcastle,H,1.22,7.0,15.0,,,,B365H/B365D/B365A,,0.7964199029126214,0.13880461165048544,0.06477548543689321,0.02919594067135045
1718,E0,2018-03-03,Southampton,Stoke,D,1.75,3.75,5.25,,,,B365H/B365D/B365A,,0.5555555555555556,0.2592592592592593,0.1851851851851852,0.02857142857142847
1718,E0,2018-03-03,Swansea,West Ham,H,2.6,3.25,3.0,,,,B365H/B365D/B365A,,0.375,0.30000000000000004,0.325,0.02564102564102555
1718,E0,2018-03-03,Tottenham,Huddersfield,H,1.19,7.5,17.0,,,,B365H/B365D/B365A,,0.8138903960933263,0.1291372761801411,0.05697232772653283,0.032492997198879436
1718,E0,2018-03-03,Watford,West Brom,H,2.14,3.29,3.89,,,,B365H/B365D/B365A,,0.4544247300564919,0.2955832590641011,0.24999201087940687,0.028310496147683217
1718,E0,2018-03-04,Brighton,Arsenal,H,4.2,3.79,1.9,,,,B365H/B365D/B365A,,0.23155085372520015,0.2565998906717258,0.511849255603074,0.0282632703129857
1718,E0,2018-03-04,Man City,Chelsea,H,1.61,4.2,6.0,,,,B365H/B365D/B365A,,0.6054490413723511,0.23208879919273462,0.16246215943491424,0.025879917184264967
1718,E0,2018-03-05,Crystal Palace,Man United,A,7.0,4.0,1.57,,,,B365H/B365D/B365A,,0.1387232162580075,0.24276562845151314,0.6185111552904793,0.029799818016378543
1718,E0,2018-03-10,Chelsea,Crystal Palace,H,1.3,5.75,12.0,,,,B365H/B365D/B365A,,0.7493890849850665,0.1694270974748846,0.08118381754004887,0.026477146042363398
1718,E0,2018-03-10,Everton,Brighton,H,2.2,3.2,3.89,,,,B365H/B365D/B365A,,0.44384225914568926,0.3051415531626614,0.25101618769164946,0.02411486328581436
1718,E0,2018-03-10,Huddersfield,Swansea,D,2.54,3.1,3.2,,,,B365H/B365D/B365A,,0.3826865211017668,0.31355605277370574,0.30375742612452744,0.028781432562865028
1718,E0,2018-03-10,Man United,Liverpool,H,2.75,3.39,2.75,,,,B365H/B365D/B365A,,0.35571878279118574,0.2885624344176285,0.35571878279118574,0.02225797801019036
1718,E0,2018-03-10,Newcastle,Southampton,H,2.79,3.2,2.79,,,,B365H/B365D/B365A,,0.34820457018498363,0.30359085963003263,0.34820457018498363,0.02934587813620082
1718,E0,2018-03-10,West Brom,Leicester,A,3.0,3.25,2.6,,,,B365H/B365D/B365A,,0.325,0.30000000000000004,0.375,0.02564102564102555
1718,E0,2018-03-10,West Ham,Burnley,A,2.29,3.2,3.6,,,,B365H/B365D/B365A,,0.42521777646537723,0.30429647128303555,0.27048575225158716,0.02695900048520139
1718,E0,2018-03-11,Arsenal,Watford,H,1.44,5.0,7.5,,,,B365H/B365D/B365A,,0.6756756756756758,0.19459459459459463,0.12972972972972974,0.02777777777777768
1718,E0,2018-03-11,Bournemouth,Tottenham,A,6.5,4.5,1.55,,,,B365H/B365D/B365A,,0.1506479481641469,0.2176025917926566,0.6317494600431967,0.02122966639095658
1718,E0,2018-03-12,Stoke,Man City,A,15.0,6.5,1.25,,,,B365H/B365D/B365A,,0.06532663316582915,0.15075376884422112,0.7839195979899498,0.02051282051282044
1718,E0,2018-03-17,Bournemouth,West Brom,H,1.83,3.6,5.0,,,,B365H/B365D/B365A,,0.5335230304108126,0.27120754045882983,0.19526942913035747,0.024225865209471786
1718,E0,2018-03-17,Huddersfield,Crystal Palace,A,3.0,3.1,2.7,,,,B365H/B365D/B365A,,0.3247962747380675,0.31431897555296856,0.3608847497089639,0.02628434886499398
1718,E0,2018-03-17,Liverpool,Watford,H,1.19,8.0,15.0,,,,B365H/B365D/B365A,,0.814276989889394,0.12112370224604735,0.06459930786455859,0.03200280112044829
1718,E0,2018-03-17,Stoke,Everton,A,2.5,3.29,3.1,,,,B365H/B365D/B365A,,0.3896614961412089,0.2960953618094292,0.31424314204936193,0.026532012942445338
1718,E0,2018-03-31,Brighton,Leicester,A,2.7,3.2,2.62,,,,B365H/B365D/B365A,,0.3479126898497801,0.29355133206075196,0.358535978089468,0.06454975968334731
1718,E0,2018-03-31,Crystal Palace,Liverpool,A,7.0,4.33,1.44,,,,B365H/B365D/B365A,,0.13373025745734066,0.2161921021250311,0.6500776404176282,0.06824846951867736
1718,E0,2018-03-31,Everton,Man City,A,9.0,5.0,1.33,,,,B365H/B365D/B365A,,0.10452687834014461,0.1881483810122603,0.7073247406475951,0.06299081035923138
1718,E0,2018-03-31,Man United,Swansea,H,1.25,6.0,10.0,,,,B365H/B365D/B365A,,0.75,0.15625,0.09375,0.06666666666666665
1718,E0,2018-03-31,Newcastle,Huddersfield,H,1.75,3.39,5.0,,,,B365H/B365D/B365A,,0.5358413024579152,0.27661424168181464,0.18754445586027033,0.06641382216603442
1718,E0,2018-03-31,Watford,Bournemouth,D,2.29,3.29,3.1,,,,B365H/B365D/B365A,,0.4107183846714535,0.2858799698776986,0.3034016454508479,0.06321323564986892
1718,E0,2018-03-31,West Brom,Burnley,A,2.5,3.0,3.1,,,,B365H/B365D/B365A,,0.3788187372708758,0.3156822810590631,0.3054989816700611,0.05591397849462365
1718,E0,2018-03-31,West Ham,Southampton,H,2.7,3.25,2.6,,,,B365H/B365D/B365A,,0.34852546916890076,0.28954423592493295,0.3619302949061662,0.06267806267806275
1718,E0,2018-04-01,Arsenal,Stoke,H,1.28,5.5,10.0,,,,B365H/B365D/B365A,,0.7349011223944414,0.17103153393907,0.0940673436664885,0.06306818181818197
1718,E0,2018-04-01,Chelsea,Tottenham,A,2.29,3.29,3.1,,,,B365H/B365D/B365A,,0.4107183846714535,0.2858799698776986,0.3034016454508479,0.06321323564986892
1718,E0,2018-04-07,Bournemouth,Crystal Palace,D,2.5,3.39,3.0,,,,B365H/B365D/B365A,,0.3889845094664372,0.2868617326448652,0.3241537578886976,0.02831858407079646
1718,E0,2018-04-07,Brighton,Huddersfield,D,1.85,3.5,5.0,,,,B365H/B365D/B365A,,0.526711813393529,0.27840481565086533,0.19488337095560576,0.026254826254826114
1718,E0,2018-04-07,Everton,Liverpool,D,4.2,3.75,1.9,,,,B365H/B365D/B365A,,0.23091881380651436,0.2586290714632961,0.5104521147301897,0.031077694235588815
1718,E0,2018-04-07,Leicester,Newcastle,A,1.95,3.6,4.2,,,,B365H/B365D/B365A,,0.49851632047477745,0.27002967359050445,0.23145400593471807,0.028693528693528814
1718,E0,2018-04-07,Man City,Man United,A,1.89,3.79,4.2,,,,B365H/B365D/B365A,,0.5131676934533884,0.25590684449258677,0.23092546205402473,0.0310480099398307
1718,E0,2018-04-07,Stoke,Tottenham,A,11.0,5.5,1.33,,,,B365H/B365D/B365A,,0.08872581721147432,0.17745163442294865,0.733822548365577,0.024606971975392966
1718,E0,2018-04-07,Watford,Burnley,A,2.39,3.2,3.39,,,,B365H/B365D/B365A,,0.40784868092081766,0.3046119835627357,0.28753933551644667,0.025895292578467233
1718,E0,2018-04-07,West Brom,Swansea,D,2.37,3.2,3.39,,,,B365H/B365D/B365A,,0.4098797338502171,0.30356717788281706,0.28655308826696596,0.029426179007505215
1718,E0,2018-04-08,Arsenal,Southampton,H,1.57,4.5,6.0,,,,B365H/B365D/B365A,,0.6209037599172128,0.21662642290444978,0.16246981717833733,0.02583156404812459
1718,E0,2018-04-08,Chelsea,West Ham,D,1.28,6.0,12.0,,,,B365H/B365D/B365A,,0.7575757575757576,0.1616161616161616,0.0808080808080808,0.03125
1718,E0,2018-04-14,Burnley,Leicester,H,2.62,3.2,3.0,,,,B365H/B365D/B365A,,0.37145952638910384,0.30413248723107883,0.3244079863798174,0.027512722646310328
1718,E0,2018-04-14,Crystal Palace,Brighton,H,1.9,3.5,4.75,,,,B365H/B365D/B365A,,0.5147058823529411,0.27941176470588236,0.20588235294117646,0.022556390977443552
1718,E0,2018-04-14,Huddersfield,Watford,H,2.62,3.25,3.0,,,,B365H/B365D/B365A,,0.37320574162679426,0.3008612440191388,0.325933014354067,0.022705030338618037
1718,E0,2018-04-14,Liverpool,Bournemouth,H,1.25,7.0,12.0,,,,B365H/B365D/B365A,,0.7795823665893272,0.13921113689095127,0.08120649651972157,0.026190476190476097
1718,E0,2018-04-14,Southampton,Chelsea,A,4.5,3.75,1.85,,,,B365H/B365D/B365A,,0.21586931155192535,0.2590431738623104,0.5250875145857643,0.029429429429429277
1718,E0,2018-04-14,Swansea,Everton,D,2.54,3.25,3.1,,,,B365H/B365D/B365A,,0.3844832849946573,0.30048847504197834,0.3150282399633644,0.023973740255172737
1718,E0,2018-04-14,Tottenham,Man City,A,2.62,3.6,2.7,,,,B365H/B365D/B365A,,0.3706245710363761,0.26973232669869596,0.3596431022649279,0.02982753746112521
1718,E0,2018-04-15,Man United,West Brom,A,1.18,8.0,19.0,,,,B365H/B365D/B365A,,0.8267159795496574,0.12194060698357444,0.051343413466768184,0.025089206066012615
1718,E0,2018-04-15,Newcastle,Arsenal,H,3.29,3.6,2.25,,,,B365H/B365D/B365A,,0.296198782293895,0.2706927760408096,0.43310844166529533,0.026173590003377267
1718,E0,2018-04-16,West Ham,Stoke,D,2.0,3.6,4.0,,,,B365H/B365D/B365A,,0.4864864864864865,0.2702702702702703,0.24324324324324326,0.02777777777777768
1718,E0,2018-04-17,Brighton,Tottenham,D,6.5,4.33,1.55,,,,B365H/B365D/B365A,,0.14937182155058254,0.22423021710826477,0.6263979613411526,0.029954326385824626
1718,E0,2018-04-18,Bournemouth,Man United,A,5.0,3.89,1.75,,,,B365H/B365D/B365A,,0.19445833035778048,0.249946440048561,0.5555952295936585,0.028497980168931347
1718,E0,2018-04-19,Burnley,Chelsea,A,4.0,3.39,1.9,,,,B365H/B365D/B365A,,0.23336111010470634,0.2753523423064382,0.4912865475888554,0.07130104021114736
